OneDrive | 0.00654 | 0.00262 | 2024-10-15 23:22:09
Arc | 0.11444 | 0.01343 | 2024-10-15 23:22:09
Arc Helper | 18.08220 | 0.22242 | 2024-10-15 23:22:09
Code Helper | 0.00721 | 0.07267 | 2024-10-15 23:22:09
Code Helper (Pl | 2.14587 | 0.95231 | 2024-10-15 23:22:09
language_server | 1.01061 | 2.35882 | 2024-10-15 23:22:09
netbiosd | 8.91891 | 0.29962 | 2024-10-15 23:22:09
apsd | 0.00429 | 0.00996 | 2024-10-15 23:23:10
mDNSResponder | 268.87342 | 30.47253 | 2024-10-15 23:23:10
Notesnook Helpe | 0.02578 | 0.01396 | 2024-10-15 23:23:10
postgres | 21.37260 | 21.37260 | 2024-10-15 23:23:10
logioptionsplus | 0.00408 | 0.00101 | 2024-10-15 23:23:10
logioptionsplus | 0.00408 | 0.00101 | 2024-10-15 23:23:10
OneDrive | 0.00654 | 0.00262 | 2024-10-15 23:23:10
Arc | 0.10980 | 0.00830 | 2024-10-15 23:23:10
Arc Helper | 18.09452 | 0.23694 | 2024-10-15 23:23:10
Code Helper (Pl | 2.14321 | 0.92094 | 2024-10-15 23:23:10
language_server | 0.95797 | 2.23795 | 2024-10-15 23:23:10
netbiosd | 8.91891 | 0.29962 | 2024-10-15 23:23:10
apsd | 0.00429 | 0.00996 | 2024-10-15 23:24:10
mDNSResponder | 268.87739 | 30.47415 | 2024-10-15 23:24:10
syspolicyd | 0.00636 | 0.00204 | 2024-10-15 23:24:10
trustd | 0.00705 | 0.00156 | 2024-10-15 23:24:10
Notesnook Helpe | 0.02832 | 0.01499 | 2024-10-15 23:24:10
postgres | 21.37848 | 21.37848 | 2024-10-15 23:24:10
logioptionsplus | 0.00408 | 0.00101 | 2024-10-15 23:24:10
logioptionsplus | 0.00408 | 0.00101 | 2024-10-15 23:24:10
OneDrive | 0.00671 | 0.00266 | 2024-10-15 23:24:10
Arc | 0.11004 | 0.00849 | 2024-10-15 23:24:10
Arc Helper | 18.07455 | 0.23041 | 2024-10-15 23:24:10
Code Helper | 0.00524 | 0.00455 | 2024-10-15 23:24:10
Code Helper (Pl | 2.14338 | 0.92275 | 2024-10-15 23:24:10
language_server | 0.96117 | 2.24366 | 2024-10-15 23:24:10
netbiosd | 8.91891 | 0.29962 | 2024-10-15 23:24:10
apsd | 0.00429 | 0.00996 | 2024-10-15 23:25:09
locationd | 1.48710 | 0.00942 | 2024-10-15 23:25:09
mDNSResponder | 268.88711 | 30.47801 | 2024-10-15 23:25:09
syspolicyd | 0.01271 | 0.00385 | 2024-10-15 23:25:09
trustd | 0.00705 | 0.00156 | 2024-10-15 23:25:09
Notesnook Helpe | 0.03083 | 0.01616 | 2024-10-15 23:25:09
postgres | 21.38436 | 21.38436 | 2024-10-15 23:25:09
logioptionsplus | 0.00408 | 0.00101 | 2024-10-15 23:25:09
logioptionsplus | 0.00408 | 0.00101 | 2024-10-15 23:25:09
OneDrive | 0.00671 | 0.00266 | 2024-10-15 23:25:09
Arc | 0.11023 | 0.00867 | 2024-10-15 23:25:09
Arc Helper | 18.09386 | 0.25022 | 2024-10-15 23:25:09
Code Helper | 0.00527 | 0.00327 | 2024-10-15 23:25:09
Code Helper (Pl | 2.14354 | 0.92607 | 2024-10-15 23:25:09
language_server | 0.96364 | 2.27924 | 2024-10-15 23:25:09
netbiosd | 8.91891 | 0.29962 | 2024-10-15 23:25:09
apsd | 0.00429 | 0.00996 | 2024-10-15 23:26:10
locationd | 1.48710 | 0.00942 | 2024-10-15 23:26:10
mDNSResponder | 268.89208 | 30.47942 | 2024-10-15 23:26:10
Notesnook Helpe | 0.03337 | 0.01762 | 2024-10-15 23:26:10
postgres | 21.39033 | 21.39033 | 2024-10-15 23:26:10
logioptionsplus | 0.00408 | 0.00101 | 2024-10-15 23:26:10
logioptionsplus | 0.00408 | 0.00101 | 2024-10-15 23:26:10
OneDrive | 0.00671 | 0.00266 | 2024-10-15 23:26:10
Arc | 0.11041 | 0.00887 | 2024-10-15 23:26:10
Arc Helper | 18.07097 | 0.24298 | 2024-10-15 23:26:10
Code Helper | 0.00527 | 0.00327 | 2024-10-15 23:26:10
Code Helper (Pl | 2.14372 | 0.92827 | 2024-10-15 23:26:10
language_server | 1.03557 | 2.30165 | 2024-10-15 23:26:10
netbiosd | 8.91891 | 0.29962 | 2024-10-15 23:26:10
